event_id,timestamp,zone_id,event_type,duration_s,gender,age_range
e_092549,2025-03-12 17:39:07,Z_C2,entry,0,F,child
e_078667,2025-03-12 17:39:08,Z_C1,entry,0,M,young_adult
e_089102,2025-03-12 17:39:08,Z_C1,entry,0,M,senior
e_061370,2025-03-12 17:39:09,Z_C1,entry,0,M,teenager
e_092550,2025-03-12 17:39:09,Z_C2,linger,14,F,child
e_074860,2025-03-12 17:39:10,Z_N2,linger,219,M,middle_aged
e_080853,2025-03-12 17:39:10,Z_N7,linger,102,M,adult
e_073902,2025-03-12 17:39:11,Z_N2,entry,0,F,teenager
e_089103,2025-03-12 17:39:11,Z_C1,linger,32,M,senior
e_061371,2025-03-12 17:39:12,Z_C1,linger,27,M,teenager
e_083112,2025-03-12 17:39:12,Z_C2,exit,0,F,senior
e_060450,2025-03-12 17:39:13,Z_C2,exit,0,M,middle_aged
e_078668,2025-03-12 17:39:13,Z_C1,linger,14,M,young_adult
e_092539,2025-03-12 17:39:13,Z_CK,entry,0,F,senior
e_067631,2025-03-12 17:39:14,Z_C1,entry,0,M,teenager
e_073903,2025-03-12 17:39:14,Z_N2,linger,167,F,teenager
e_088097,2025-03-12 17:39:14,Z_C2,entry,0,F,middle_aged
e_088809,2025-03-12 17:39:14,Z_C2,exit,0,F,adult
e_067632,2025-03-12 17:39:15,Z_C1,linger,33,M,teenager
e_073566,2025-03-12 17:39:15,Z_C2,entry,0,M,senior
e_078158,2025-03-12 17:39:15,Z_C3,entry,0,M,adult
e_079523,2025-03-12 17:39:15,Z_C2,exit,0,F,young_adult
e_084618,2025-03-12 17:39:15,Z_S2,exit,0,F,middle_aged
e_092540,2025-03-12 17:39:17,Z_CK,linger,255,F,senior
e_073567,2025-03-12 17:39:19,Z_C2,linger,32,M,senior
e_078159,2025-03-12 17:39:19,Z_C3,linger,20,M,adult
e_088098,2025-03-12 17:39:19,Z_C2,linger,12,F,middle_aged
e_092551,2025-03-12 17:39:21,Z_C2,exit,0,F,child
e_078669,2025-03-12 17:39:22,Z_C1,exit,0,M,young_adult
e_075079,2025-03-12 17:39:25,Z_C1,exit,0,M,teenager
e_088810,2025-03-12 17:39:25,Z_C3,entry,0,F,adult
e_088099,2025-03-12 17:39:26,Z_C2,exit,0,F,middle_aged
e_079524,2025-03-12 17:39:27,Z_C3,entry,0,F,young_adult
e_071509,2025-03-12 17:39:28,Z_N9,exit,0,M,senior
e_089455,2025-03-12 17:39:28,Z_S5,exit,0,F,adult
e_085494,2025-03-12 17:39:29,Z_E2,entry,0,M,adult
e_086347,2025-03-12 17:39:30,Z_C2,entry,0,M,teenager
e_088811,2025-03-12 17:39:30,Z_C3,linger,27,F,adult
e_060451,2025-03-12 17:39:31,Z_C1,entry,0,M,middle_aged
e_065072,2025-03-12 17:39:31,Z_C2,entry,0,F,adult
e_079525,2025-03-12 17:39:31,Z_C3,linger,19,F,young_adult
e_086348,2025-03-12 17:39:31,Z_C2,linger,15,M,teenager
e_083113,2025-03-12 17:39:32,Z_C1,entry,0,F,senior
e_085495,2025-03-12 17:39:34,Z_E2,linger,14,M,adult
e_092552,2025-03-12 17:39:34,Z_C3,entry,0,F,child
e_065073,2025-03-12 17:39:35,Z_C2,linger,17,F,adult
e_078160,2025-03-12 17:39:35,Z_C3,exit,0,M,adult
e_060452,2025-03-12 17:39:36,Z_C1,linger,27,M,middle_aged
e_061372,2025-03-12 17:39:36,Z_C1,exit,0,M,teenager
e_083114,2025-03-12 17:39:37,Z_C1,linger,31,F,senior
e_092553,2025-03-12 17:39:37,Z_C3,linger,12,F,child
e_068215,2025-03-12 17:39:39,Z_S1,exit,0,M,middle_aged
e_089104,2025-03-12 17:39:40,Z_C1,exit,0,M,senior
e_084619,2025-03-12 17:39:42,Z_C2,entry,0,F,middle_aged
e_085496,2025-03-12 17:39:43,Z_E2,exit,0,M,adult
e_089456,2025-03-12 17:39:43,Z_C2,entry,0,F,adult
e_071510,2025-03-12 17:39:44,Z_C2,entry,0,M,senior
e_084620,2025-03-12 17:39:44,Z_C2,linger,25,F,middle_aged
e_086349,2025-03-12 17:39:45,Z_C2,exit,0,M,teenager
e_071511,2025-03-12 17:39:46,Z_C2,linger,30,M,senior
e_079526,2025-03-12 17:39:46,Z_C3,exit,0,F,young_adult
e_092554,2025-03-12 17:39:46,Z_C3,exit,0,F,child
e_061373,2025-03-12 17:39:47,Z_C2,entry,0,M,teenager
e_067633,2025-03-12 17:39:47,Z_C1,exit,0,M,teenager
e_073568,2025-03-12 17:39:47,Z_C2,exit,0,M,senior
e_065074,2025-03-12 17:39:48,Z_C2,exit,0,F,adult
e_078161,2025-03-12 17:39:48,Z_N10,entry,0,M,adult
e_089457,2025-03-12 17:39:48,Z_C2,linger,16,F,adult
e_094815,2025-03-12 17:39:48,Z_CK,exit,0,M,young_adult
e_074460,2025-03-12 17:39:50,Z_E2,entry,0,F,middle_aged
e_078670,2025-03-12 17:39:51,Z_CK,entry,0,M,young_adult
e_074461,2025-03-12 17:39:52,Z_E2,linger,14,F,middle_aged
e_078162,2025-03-12 17:39:52,Z_N10,linger,252,M,adult
e_078671,2025-03-12 17:39:52,Z_CK,linger,212,M,young_adult
e_088100,2025-03-12 17:39:52,Z_C1,entry,0,F,middle_aged
e_088812,2025-03-12 17:39:52,Z_C3,exit,0,F,adult
e_075080,2025-03-12 17:39:53,Z_S6,entry,0,M,teenager
e_061374,2025-03-12 17:39:56,Z_C2,exit,0,M,teenager
e_086350,2025-03-12 17:39:57,Z_C1,entry,0,M,teenager
e_088101,2025-03-12 17:39:57,Z_C1,linger,28,F,middle_aged
e_089105,2025-03-12 17:39:57,Z_C2,entry,0,M,senior
e_060453,2025-03-12 17:39:58,Z_C1,exit,0,M,middle_aged
e_075081,2025-03-12 17:39:58,Z_S6,linger,100,M,teenager
e_089106,2025-03-12 17:39:58,Z_C2,linger,12,M,senior
e_072096,2025-03-12 17:39:59,Z_E1,entry,0,F,middle_aged
e_089458,2025-03-12 17:39:59,Z_C2,exit,0,F,adult
e_072097,2025-03-12 17:40:00,Z_E1,linger,16,F,middle_aged
e_079527,2025-03-12 17:40:00,Z_N7,entry,0,F,young_adult
e_079528,2025-03-12 17:40:01,Z_N7,linger,149,F,young_adult
e_086351,2025-03-12 17:40:01,Z_C1,linger,12,M,teenager
e_083115,2025-03-12 17:40:03,Z_C1,exit,0,F,senior
e_074462,2025-03-12 17:40:04,Z_E2,exit,0,F,middle_aged
e_088813,2025-03-12 17:40:04,Z_N6,entry,0,F,adult
e_068216,2025-03-12 17:40:05,Z_C2,entry,0,M,middle_aged
e_088814,2025-03-12 17:40:05,Z_N6,linger,81,F,adult
e_068217,2025-03-12 17:40:07,Z_C2,linger,30,M,middle_aged
e_084621,2025-03-12 17:40:07,Z_C2,exit,0,F,middle_aged
e_086352,2025-03-12 17:40:09,Z_C1,exit,0,M,teenager
e_089107,2025-03-12 17:40:09,Z_C2,exit,0,M,senior
e_092555,2025-03-12 17:40:09,Z_N9,entry,0,F,child
e_091053,2025-03-12 17:40:11,Z_N2,exit,0,F,senior
e_067634,2025-03-12 17:40:12,Z_S3,entry,0,M,teenager
e_073569,2025-03-12 17:40:12,Z_C3,entry,0,M,senior
e_092556,2025-03-12 17:40:12,Z_N9,linger,88,F,child
e_065075,2025-03-12 17:40:13,Z_C3,entry,0,F,adult
e_067635,2025-03-12 17:40:13,Z_S3,linger,72,M,teenager
e_071512,2025-03-12 17:40:14,Z_C2,exit,0,M,senior
e_089322,2025-03-12 17:40:14,Z_E2,entry,0,M,adult
e_065076,2025-03-12 17:40:15,Z_C3,linger,31,F,adult
e_072098,2025-03-12 17:40:15,Z_E1,exit,0,F,middle_aged
e_094816,2025-03-12 17:40:15,Z_E1,entry,0,M,young_adult
e_093893,2025-03-12 17:40:16,Z_N9,exit,0,F,senior
e_060454,2025-03-12 17:40:17,Z_S5,entry,0,M,middle_aged
e_073570,2025-03-12 17:40:17,Z_C3,linger,23,M,senior
e_060455,2025-03-12 17:40:18,Z_S5,linger,35,M,middle_aged
e_094817,2025-03-12 17:40:18,Z_E1,linger,14,M,young_adult
e_085787,2025-03-12 17:40:19,Z_CK,exit,0,F,adult
e_088102,2025-03-12 17:40:20,Z_C1,exit,0,F,middle_aged
e_089323,2025-03-12 17:40:20,Z_E2,exit,0,M,adult
e_074463,2025-03-12 17:40:21,Z_C1,entry,0,F,middle_aged
e_072099,2025-03-12 17:40:24,Z_C1,entry,0,F,middle_aged
e_072100,2025-03-12 17:40:25,Z_C1,linger,33,F,middle_aged
e_061375,2025-03-12 17:40:26,Z_C3,entry,0,M,teenager
e_074464,2025-03-12 17:40:26,Z_C1,linger,23,F,middle_aged
e_071513,2025-03-12 17:40:27,Z_C1,entry,0,M,senior
e_089459,2025-03-12 17:40:27,Z_C3,entry,0,F,adult
e_094818,2025-03-12 17:40:29,Z_E1,exit,0,M,young_adult
e_071514,2025-03-12 17:40:30,Z_C1,linger,23,M,senior
e_061376,2025-03-12 17:40:31,Z_C3,linger,34,M,teenager
e_088103,2025-03-12 17:40:31,Z_CK,entry,0,F,middle_aged
e_089460,2025-03-12 17:40:31,Z_C3,linger,21,F,adult
e_084622,2025-03-12 17:40:32,Z_C1,entry,0,F,middle_aged
e_089108,2025-03-12 17:40:33,Z_C3,entry,0,M,senior
e_083116,2025-03-12 17:40:34,Z_S3,entry,0,F,senior
e_068218,2025-03-12 17:40:35,Z_C2,exit,0,M,middle_aged
e_073571,2025-03-12 17:40:35,Z_C3,exit,0,M,senior
e_084623,2025-03-12 17:40:36,Z_C1,linger,31,F,middle_aged
e_086353,2025-03-12 17:40:36,Z_CK,entry,0,M,teenager
e_088104,2025-03-12 17:40:36,Z_CK,linger,226,F,middle_aged
e_082317,2025-03-12 17:40:37,Z_E1,entry,0,F,adult
e_086354,2025-03-12 17:40:37,Z_CK,linger,139,M,teenager
e_089109,2025-03-12 17:40:38,Z_C3,linger,27,M,senior
e_083117,2025-03-12 17:40:39,Z_S3,linger,237,F,senior
e_089324,2025-03-12 17:40:42,Z_C1,entry,0,M,adult
e_089325,2025-03-12 17:40:43,Z_C1,linger,16,M,adult
e_091054,2025-03-12 17:40:43,Z_N6,entry,0,F,senior
e_065077,2025-03-12 17:40:44,Z_C3,exit,0,F,adult
e_074465,2025-03-12 17:40:44,Z_C1,exit,0,F,middle_aged
e_068219,2025-03-12 17:40:45,Z_C3,entry,0,M,middle_aged
e_082318,2025-03-12 17:40:45,Z_E1,exit,0,F,adult
e_085788,2025-03-12 17:40:46,Z_E1,entry,0,F,adult
e_093894,2025-03-12 17:40:46,Z_N6,entry,0,F,senior
e_065645,2025-03-12 17:40:47,Z_S7,exit,0,M,adult
e_068220,2025-03-12 17:40:47,Z_C3,linger,22,M,middle_aged
e_091055,2025-03-12 17:40:47,Z_N6,linger,296,F,senior
e_093895,2025-03-12 17:40:47,Z_N6,linger,144,F,senior
e_080854,2025-03-12 17:40:48,Z_N7,exit,0,M,adult
e_089461,2025-03-12 17:40:48,Z_C3,exit,0,F,adult
e_069583,2025-03-12 17:40:49,Z_N10,exit,0,F,senior
e_064485,2025-03-12 17:40:50,Z_CK,exit,0,F,senior
e_071515,2025-03-12 17:40:50,Z_C1,exit,0,M,senior
e_085789,2025-03-12 17:40:50,Z_E1,linger,16,F,adult
e_060456,2025-03-12 17:40:52,Z_S5,exit,0,M,middle_aged
e_088172,2025-03-12 17:40:52,Z_N10,exit,0,M,senior
e_065078,2025-03-12 17:40:55,Z_N3,entry,0,F,adult
e_069584,2025-03-12 17:40:57,Z_N3,entry,0,F,senior
e_072101,2025-03-12 17:40:57,Z_C1,exit,0,F,middle_aged
e_069585,2025-03-12 17:40:58,Z_N3,linger,92,F,senior
e_089326,2025-03-12 17:40:58,Z_C1,exit,0,M,adult
e_074466,2025-03-12 17:40:59,Z_S6,entry,0,F,middle_aged
e_061377,2025-03-12 17:41:00,Z_C3,exit,0,M,teenager
e_065079,2025-03-12 17:41:00,Z_N3,linger,208,F,adult
e_073572,2025-03-12 17:41:00,Z_N10,entry,0,M,senior
e_089110,2025-03-12 17:41:00,Z_C3,exit,0,M,senior
e_085790,2025-03-12 17:41:02,Z_E1,exit,0,F,adult
e_073573,2025-03-12 17:41:03,Z_N10,linger,195,M,senior
e_080855,2025-03-12 17:41:03,Z_N6,entry,0,M,adult
e_084624,2025-03-12 17:41:03,Z_C1,exit,0,F,middle_aged
e_074467,2025-03-12 17:41:04,Z_S6,linger,59,F,middle_aged
e_080856,2025-03-12 17:41:04,Z_N6,linger,43,M,adult
e_064737,2025-03-12 17:41:07,Z_N4,exit,0,F,adult
e_065646,2025-03-12 17:41:07,Z_C2,entry,0,M,adult
e_068221,2025-03-12 17:41:07,Z_C3,exit,0,M,middle_aged
e_082319,2025-03-12 17:41:07,Z_C1,entry,0,F,adult
e_091149,2025-03-12 17:41:09,Z_N6,exit,0,F,adult
e_060457,2025-03-12 17:41:11,Z_C2,entry,0,M,middle_aged
e_086522,2025-03-12 17:41:11,Z_N5,exit,0,F,middle_aged
e_069060,2025-03-12 17:41:12,Z_S4,exit,0,F,adult
e_060458,2025-03-12 17:41:14,Z_C2,linger,16,M,middle_aged
e_064486,2025-03-12 17:41:14,Z_E2,entry,0,F,senior
e_072102,2025-03-12 17:41:14,Z_C2,entry,0,F,middle_aged
e_089111,2025-03-12 17:41:15,Z_N4,entry,0,M,senior
e_072103,2025-03-12 17:41:16,Z_C2,linger,30,F,middle_aged
e_065647,2025-03-12 17:41:17,Z_C2,exit,0,M,adult
e_082320,2025-03-12 17:41:17,Z_C1,exit,0,F,adult
e_088173,2025-03-12 17:41:17,Z_N4,entry,0,M,senior
e_088174,2025-03-12 17:41:19,Z_N4,linger,210,M,senior
e_089112,2025-03-12 17:41:19,Z_N4,linger,297,M,senior
e_071516,2025-03-12 17:41:20,Z_CK,entry,0,M,senior
e_068222,2025-03-12 17:41:21,Z_N10,entry,0,M,middle_aged
e_089462,2025-03-12 17:41:21,Z_N5,entry,0,F,adult
e_064487,2025-03-12 17:41:22,Z_E2,exit,0,F,senior
e_083285,2025-03-12 17:41:22,Z_S5,exit,0,F,young_adult
e_084625,2025-03-12 17:41:22,Z_CK,entry,0,F,middle_aged
e_071517,2025-03-12 17:41:23,Z_CK,linger,79,M,senior
e_072647,2025-03-12 17:41:23,Z_CK,exit,0,F,adult
e_084626,2025-03-12 17:41:23,Z_CK,linger,155,F,middle_aged
e_089327,2025-03-12 17:41:23,Z_C2,entry,0,M,adult
e_089463,2025-03-12 17:41:23,Z_N5,linger,218,F,adult
e_061378,2025-03-12 17:41:24,Z_N10,entry,0,M,teenager
e_067636,2025-03-12 17:41:24,Z_S3,exit,0,M,teenager
e_061379,2025-03-12 17:41:25,Z_N10,linger,111,M,teenager
e_088815,2025-03-12 17:41:25,Z_N6,exit,0,F,adult
e_068223,2025-03-12 17:41:26,Z_N10,linger,267,M,middle_aged
e_088392,2025-03-12 17:41:26,Z_E1,entry,0,M,adult
e_089328,2025-03-12 17:41:26,Z_C2,linger,32,M,adult
e_060459,2025-03-12 17:41:27,Z_C2,exit,0,M,middle_aged
e_091150,2025-03-12 17:41:28,Z_C2,entry,0,F,adult
e_088393,2025-03-12 17:41:29,Z_E1,linger,20,M,adult
e_064738,2025-03-12 17:41:32,Z_C2,entry,0,F,adult
e_091151,2025-03-12 17:41:32,Z_C2,linger,16,F,adult
e_075082,2025-03-12 17:41:33,Z_S6,exit,0,M,teenager
e_064739,2025-03-12 17:41:34,Z_C2,linger,27,F,adult
e_092557,2025-03-12 17:41:37,Z_N9,exit,0,F,child
e_069061,2025-03-12 17:41:39,Z_S5,entry,0,F,adult
e_082321,2025-03-12 17:41:39,Z_C2,entry,0,F,adult
e_083286,2025-03-12 17:41:39,Z_C2,entry,0,F,young_adult
e_086523,2025-03-12 17:41:39,Z_N8,entry,0,F,middle_aged
e_065648,2025-03-12 17:41:40,Z_C3,entry,0,M,adult
e_082322,2025-03-12 17:41:40,Z_C2,linger,21,F,adult
e_083287,2025-03-12 17:41:42,Z_C2,linger,34,F,young_adult
e_069062,2025-03-12 17:41:43,Z_S5,linger,121,F,adult
e_065649,2025-03-12 17:41:44,Z_C3,linger,32,M,adult
e_072104,2025-03-12 17:41:44,Z_C2,exit,0,F,middle_aged
e_086524,2025-03-12 17:41:44,Z_N8,linger,112,F,middle_aged
e_091152,2025-03-12 17:41:44,Z_C2,exit,0,F,adult
e_072000,2025-03-12 17:41:45,Z_N2,exit,0,F,middle_aged
e_080857,2025-03-12 17:41:46,Z_N6,exit,0,M,adult
e_086442,2025-03-12 17:41:46,Z_N1,exit,0,F,middle_aged
e_088394,2025-03-12 17:41:46,Z_E1,exit,0,M,adult
e_088816,2025-03-12 17:41:47,Z_N5,entry,0,F,adult
e_067637,2025-03-12 17:41:48,Z_C1,entry,0,M,teenager
e_072648,2025-03-12 17:41:48,Z_E2,entry,0,F,adult
e_088817,2025-03-12 17:41:48,Z_N5,linger,161,F,adult
e_092558,2025-03-12 17:41:49,Z_N2,entry,0,F,child
e_067638,2025-03-12 17:41:52,Z_C1,linger,31,M,teenager
e_072105,2025-03-12 17:41:53,Z_C3,entry,0,F,middle_aged
e_092559,2025-03-12 17:41:53,Z_N2,linger,92,F,child
e_060460,2025-03-12 17:41:54,Z_C3,entry,0,M,middle_aged
e_080858,2025-03-12 17:41:55,Z_C2,entry,0,M,adult
e_089329,2025-03-12 17:41:55,Z_C2,exit,0,M,adult
e_075083,2025-03-12 17:41:56,Z_E2,entry,0,M,teenager
e_060461,2025-03-12 17:41:58,Z_C3,linger,28,M,middle_aged
e_072649,2025-03-12 17:41:58,Z_E2,exit,0,F,adult
e_073904,2025-03-12 17:41:58,Z_N2,exit,0,F,teenager
e_074468,2025-03-12 17:41:58,Z_S6,exit,0,F,middle_aged
e_064740,2025-03-12 17:41:59,Z_C2,exit,0,F,adult
e_080859,2025-03-12 17:41:59,Z_C2,linger,35,M,adult
e_082323,2025-03-12 17:42:00,Z_C2,exit,0,F,adult
e_086443,2025-03-12 17:42:00,Z_N4,entry,0,F,middle_aged
e_075084,2025-03-12 17:42:01,Z_E2,linger,12,M,teenager
e_086444,2025-03-12 17:42:02,Z_N4,linger,147,F,middle_aged
e_093960,2025-03-12 17:42:02,Z_E1,entry,0,F,middle_aged
e_072106,2025-03-12 17:42:03,Z_C3,exit,0,F,middle_aged
e_092773,2025-03-12 17:42:04,Z_E1,entry,0,M,middle_aged
e_093961,2025-03-12 17:42:06,Z_E1,linger,16,F,middle_aged
e_073905,2025-03-12 17:42:07,Z_C2,entry,0,F,teenager
e_075085,2025-03-12 17:42:08,Z_E2,exit,0,M,teenager
e_092774,2025-03-12 17:42:08,Z_E1,linger,20,M,middle_aged
e_089330,2025-03-12 17:42:09,Z_C3,entry,0,M,adult
e_073906,2025-03-12 17:42:10,Z_C2,linger,29,F,teenager
e_065650,2025-03-12 17:42:12,Z_C3,exit,0,M,adult
e_072001,2025-03-12 17:42:12,Z_N9,entry,0,F,middle_aged
e_089331,2025-03-12 17:42:12,Z_C3,linger,17,M,adult
e_064741,2025-03-12 17:42:13,Z_C1,entry,0,F,adult
e_083288,2025-03-12 17:42:13,Z_C2,exit,0,F,young_adult
e_072002,2025-03-12 17:42:15,Z_N9,linger,47,F,middle_aged
e_064742,2025-03-12 17:42:16,Z_C1,linger,22,F,adult
e_088395,2025-03-12 17:42:16,Z_C1,entry,0,M,adult
e_093962,2025-03-12 17:42:18,Z_E1,exit,0,F,middle_aged
e_067639,2025-03-12 17:42:19,Z_C1,exit,0,M,teenager
e_091153,2025-03-12 17:42:19,Z_C1,entry,0,F,adult
e_088396,2025-03-12 17:42:20,Z_C1,linger,15,M,adult
e_062128,2025-03-12 17:42:21,Z_E1,entry,0,M,young_adult
e_091154,2025-03-12 17:42:21,Z_C1,linger,26,F,adult
e_060462,2025-03-12 17:42:22,Z_C3,exit,0,M,middle_aged
e_072107,2025-03-12 17:42:23,Z_N8,entry,0,F,middle_aged
e_082324,2025-03-12 17:42:23,Z_C3,entry,0,F,adult
e_082325,2025-03-12 17:42:24,Z_C3,linger,32,F,adult
e_092775,2025-03-12 17:42:24,Z_E1,exit,0,M,middle_aged
e_074813,2025-03-12 17:42:25,Z_N6,exit,0,F,senior
e_089332,2025-03-12 17:42:26,Z_C3,exit,0,M,adult
e_072108,2025-03-12 17:42:27,Z_N8,linger,209,F,middle_aged
e_065651,2025-03-12 17:42:28,Z_N10,entry,0,M,adult
e_069586,2025-03-12 17:42:29,Z_N3,exit,0,F,senior
e_079529,2025-03-12 17:42:29,Z_N7,exit,0,F,young_adult
e_062129,2025-03-12 17:42:30,Z_E1,exit,0,M,young_adult
e_080860,2025-03-12 17:42:30,Z_C2,exit,0,M,adult
e_086951,2025-03-12 17:42:30,Z_E2,entry,0,F,teenager
e_074469,2025-03-12 17:42:31,Z_C2,entry,0,F,middle_aged
e_084129,2025-03-12 17:42:31,Z_S2,exit,0,F,adult
e_088397,2025-03-12 17:42:31,Z_C1,exit,0,M,adult
e_065652,2025-03-12 17:42:32,Z_N10,linger,213,M,adult
e_092776,2025-03-12 17:42:32,Z_C1,entry,0,M,middle_aged
e_086952,2025-03-12 17:42:33,Z_E2,linger,11,F,teenager
e_064743,2025-03-12 17:42:35,Z_C1,exit,0,F,adult
e_074470,2025-03-12 17:42:35,Z_C2,linger,11,F,middle_aged
e_073907,2025-03-12 17:42:36,Z_C2,exit,0,F,teenager
e_083289,2025-03-12 17:42:37,Z_C3,entry,0,F,young_adult
e_083290,2025-03-12 17:42:38,Z_C3,linger,16,F,young_adult
e_071518,2025-03-12 17:42:39,Z_CK,exit,0,M,senior
e_067640,2025-03-12 17:42:40,Z_C2,entry,0,M,teenager
e_092777,2025-03-12 17:42:40,Z_C1,exit,0,M,middle_aged
e_086953,2025-03-12 17:42:41,Z_E2,exit,0,F,teenager
e_089333,2025-03-12 17:42:41,Z_N1,entry,0,M,adult
e_093963,2025-03-12 17:42:41,Z_C1,entry,0,F,middle_aged
e_074471,2025-03-12 17:42:42,Z_C2,exit,0,F,middle_aged
e_060463,2025-03-12 17:42:43,Z_N4,entry,0,M,middle_aged
e_067641,2025-03-12 17:42:43,Z_C2,linger,19,M,teenager
e_093964,2025-03-12 17:42:43,Z_C1,linger,11,F,middle_aged
e_060464,2025-03-12 17:42:44,Z_N4,linger,205,M,middle_aged
e_089334,2025-03-12 17:42:44,Z_N1,linger,55,M,adult
e_074861,2025-03-12 17:42:45,Z_N2,exit,0,M,middle_aged
e_091155,2025-03-12 17:42:45,Z_C1,exit,0,F,adult
e_074814,2025-03-12 17:42:48,Z_C2,entry,0,F,senior
e_088398,2025-03-12 17:42:48,Z_S1,entry,0,M,adult
e_074815,2025-03-12 17:42:49,Z_C2,linger,35,F,senior
e_088399,2025-03-12 17:42:49,Z_S1,linger,238,M,adult
e_080861,2025-03-12 17:42:50,Z_C1,entry,0,M,adult
e_069587,2025-03-12 17:42:51,Z_N9,entry,0,F,senior
e_092778,2025-03-12 17:42:52,Z_S3,entry,0,M,middle_aged
e_093965,2025-03-12 17:42:52,Z_C1,exit,0,F,middle_aged
e_062130,2025-03-12 17:42:53,Z_C1,entry,0,M,young_adult
e_064744,2025-03-12 17:42:53,Z_CK,entry,0,F,adult
e_083291,2025-03-12 17:42:53,Z_C3,exit,0,F,young_adult
e_092779,2025-03-12 17:42:53,Z_S3,linger,193,M,middle_aged
e_064745,2025-03-12 17:42:54,Z_CK,linger,55,F,adult
e_080862,2025-03-12 17:42:55,Z_C1,linger,29,M,adult
e_082326,2025-03-12 17:42:55,Z_C3,exit,0,F,adult
e_084130,2025-03-12 17:42:55,Z_S3,entry,0,F,adult
e_086355,2025-03-12 17:42:55,Z_CK,exit,0,M,teenager
e_062131,2025-03-12 17:42:56,Z_C1,linger,28,M,young_adult
e_069588,2025-03-12 17:42:56,Z_N9,linger,147,F,senior
e_074472,2025-03-12 17:42:56,Z_C3,entry,0,F,middle_aged
e_067642,2025-03-12 17:42:59,Z_C2,exit,0,M,teenager
e_072003,2025-03-12 17:42:59,Z_N9,exit,0,F,middle_aged
e_084131,2025-03-12 17:42:59,Z_S3,linger,220,F,adult
e_073689,2025-03-12 17:43:01,Z_S4,exit,0,F,adult
e_079530,2025-03-12 17:43:01,Z_C2,entry,0,F,young_adult
e_093966,2025-03-12 17:43:01,Z_S3,entry,0,F,middle_aged
e_073908,2025-03-12 17:43:02,Z_C3,entry,0,F,teenager
e_071519,2025-03-12 17:43:03,Z_E2,entry,0,M,senior
e_079531,2025-03-12 17:43:03,Z_C2,linger,20,F,young_adult
e_093967,2025-03-12 17:43:03,Z_S3,linger,237,F,middle_aged
e_074473,2025-03-12 17:43:06,Z_C3,exit,0,F,middle_aged
e_074862,2025-03-12 17:43:06,Z_N8,entry,0,M,middle_aged
e_073909,2025-03-12 17:43:07,Z_C3,linger,16,F,teenager
e_071520,2025-03-12 17:43:08,Z_E2,exit,0,M,senior
e_062716,2025-03-12 17:43:10,Z_E2,entry,0,M,young_adult
e_093896,2025-03-12 17:43:10,Z_N6,exit,0,F,senior
e_074863,2025-03-12 17:43:11,Z_N8,linger,69,M,middle_aged
e_072004,2025-03-12 17:43:12,Z_C2,entry,0,F,middle_aged
e_086356,2025-03-12 17:43:12,Z_E2,entry,0,M,teenager
e_072005,2025-03-12 17:43:14,Z_C2,linger,29,F,middle_aged
e_086954,2025-03-12 17:43:14,Z_C1,entry,0,F,teenager
e_061380,2025-03-12 17:43:15,Z_N10,exit,0,M,teenager
e_086955,2025-03-12 17:43:15,Z_C1,linger,27,F,teenager
e_091156,2025-03-12 17:43:15,Z_CK,entry,0,F,adult
e_083292,2025-03-12 17:43:16,Z_N5,entry,0,F,young_adult
e_086357,2025-03-12 17:43:16,Z_E2,linger,17,M,teenager
e_083293,2025-03-12 17:43:17,Z_N5,linger,239,F,young_adult
e_091157,2025-03-12 17:43:17,Z_CK,linger,56,F,adult
e_062717,2025-03-12 17:43:18,Z_E2,exit,0,M,young_adult
e_073910,2025-03-12 17:43:18,Z_C3,exit,0,F,teenager
e_067643,2025-03-12 17:43:19,Z_C3,entry,0,M,teenager
e_074474,2025-03-12 17:43:19,Z_N5,entry,0,F,middle_aged
e_080863,2025-03-12 17:43:19,Z_C1,exit,0,M,adult
e_073690,2025-03-12 17:43:20,Z_C2,entry,0,F,adult
e_074475,2025-03-12 17:43:20,Z_N5,linger,296,F,middle_aged
e_082327,2025-03-12 17:43:20,Z_N6,entry,0,F,adult
e_062132,2025-03-12 17:43:21,Z_C1,exit,0,M,young_adult
e_067644,2025-03-12 17:43:21,Z_C3,linger,26,M,teenager
e_079532,2025-03-12 17:43:21,Z_C2,exit,0,F,young_adult
e_092560,2025-03-12 17:43:21,Z_N2,exit,0,F,child
e_065506,2025-03-12 17:43:22,Z_N2,exit,0,M,child
e_073691,2025-03-12 17:43:23,Z_C2,linger,22,F,adult
e_074816,2025-03-12 17:43:23,Z_C2,exit,0,F,senior
e_078672,2025-03-12 17:43:23,Z_CK,exit,0,M,young_adult
e_082328,2025-03-12 17:43:23,Z_N6,linger,35,F,adult
e_061381,2025-03-12 17:43:27,Z_N9,entry,0,M,teenager
e_082260,2025-03-12 17:43:28,Z_N7,exit,0,M,middle_aged
e_092541,2025-03-12 17:43:28,Z_CK,exit,0,F,senior
e_086358,2025-03-12 17:43:29,Z_E2,exit,0,M,teenager
e_061382,2025-03-12 17:43:31,Z_N9,linger,243,M,teenager
e_086525,2025-03-12 17:43:31,Z_N8,exit,0,F,middle_aged
e_092561,2025-03-12 17:43:33,Z_N2,entry,0,F,child
e_092562,2025-03-12 17:43:35,Z_N2,linger,63,F,child
e_093897,2025-03-12 17:43:35,Z_N3,entry,0,F,senior
